DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
87, 0.333388, 0.407478, 0.462698, 0.50601, 0.541161, 0.570401, 0.595187, 0.616511, 0.635078, 0.651408, 0.665891, 0.678829, 0.690459, 0.700971, 0.71052, 0.719232, 0.727213, 0.734549, 0.741316, 0.747577, 0.753387, 0.758791, 0.763831, 0.768541, 0.772953, 0.777095, 0.780989, 0.784657, 0.788118, 0.791389, 0.794485, 0.79742, 0.800206, 0.802853, 0.805372, 0.807771, 0.81006, 0.812245, 0.814333, 0.816331, 0.818244, 0.820077, 0.821836, 0.823524, 0.825146, 0.826706, 0.828207, 0.829652, 0.831044, 0.832387, 0.833683, 0.834934, 0.836142, 0.83731, 0.83844, 0.839533, 0.840591, 0.841616, 0.842609, 0.843573, 0.844507, 0.845414, 0.846294, 0.847149, 0.84798, 0.848788, 0.849573, 0.850338, 0.851081, 0.851805, 0.852511, 0.853198, 0.853867, 0.85452, 0.855156, 0.855777, 0.856383, 0.856974, 0.857552, 0.858116, 0.858666, 0.859205, 0.859731, 0.860245, 0.860748, 0.86124, 0.861721, 0.862193, 0.862654, 0.863105, 0.863547, 0.86398, 0.864404, 0.86482, 0.865227, 0.865627, 0.866018, 0.866402, 0.866779, 0.867148, 0.867511, 0.867867, 0.868216, 0.868559, 0.868896, 0.869226, 0.869551, 0.86987, 0.870183, 0.870491, 0.870794, 0.871091, 0.871384, 0.871671, 0.871954, 0.872232, 0.872506, 0.872775, 0.87304, 0.873301, 0.873557, 0.87381, 0.874058, 0.874303, 0.874544, 0.874781, 0.875015, 0.875245, 0.875472, 0.875695, 0.875915, 0.876132, 0.876346, 0.876556, 0.876764, 0.876969, 0.877171, 0.87737, 0.877566, 0.87776, 0.877951, 0.878139, 0.878325, 0.878508, 0.878689, 0.878867, 0.879044, 0.879217, 0.879389, 0.879558, 0.879726, 0.879891, 0.880054, 0.880215, 0.880374, 0.880531, 0.880686, 0.880839, 0.88099, 0.881139, 0.881287, 0.881433, 0.881577, 0.88172, 0.88186, 0.881999, 0.882137, 0.882273, 0.882407, 0.88254, 0.882671, 0.882801, 0.88293, 0.883056, 0.883182, 0.883306, 0.883429, 0.88355, 0.88367, 0.883789, 0.883907, 0.884023, 0.884138, 0.884252, 0.884365, 0.884476, 0.884586, 0.884696, 0.884804, 0.884911, 0.885016, 0.885121, 0.885225, 0.885328, 0.885429, 0.88553, 0.885629, 0.885728, 0.885826, 0.885923, 
88, 0.333391, 0.407492, 0.462722, 0.506042, 0.5412, 0.570447, 0.59524, 0.616571, 0.635146, 0.651483, 0.665973, 0.678918, 0.690556, 0.701076, 0.710632, 0.719352, 0.727339, 0.734683, 0.741458, 0.747726, 0.753542, 0.758953, 0.764, 0.768717, 0.773135, 0.777282, 0.781182, 0.784856, 0.788323, 0.7916, 0.794701, 0.797641, 0.800432, 0.803084, 0.805607, 0.808012, 0.810305, 0.812494, 0.814586, 0.816588, 0.818505, 0.820342, 0.822104, 0.823796, 0.825421, 0.826984, 0.828489, 0.829937, 0.831333, 0.832678, 0.833977, 0.835231, 0.836442, 0.837612, 0.838745, 0.83984, 0.840901, 0.841928, 0.842924, 0.843889, 0.844826, 0.845735, 0.846617, 0.847475, 0.848307, 0.849117, 0.849905, 0.850671, 0.851416, 0.852142, 0.852849, 0.853538, 0.854209, 0.854863, 0.855501, 0.856124, 0.856731, 0.857324, 0.857903, 0.858468, 0.85902, 0.85956, 0.860087, 0.860603, 0.861107, 0.8616, 0.862083, 0.862555, 0.863017, 0.86347, 0.863913, 0.864347, 0.864773, 0.865189, 0.865598, 0.865998, 0.866391, 0.866776, 0.867154, 0.867524, 0.867887, 0.868244, 0.868594, 0.868938, 0.869276, 0.869607, 0.869933, 0.870253, 0.870567, 0.870876, 0.871179, 0.871477, 0.871771, 0.872059, 0.872343, 0.872621, 0.872896, 0.873166, 0.873431, 0.873693, 0.87395, 0.874203, 0.874452, 0.874697, 0.874939, 0.875177, 0.875411, 0.875642, 0.875869, 0.876093, 0.876314, 0.876531, 0.876746, 0.876957, 0.877165, 0.877371, 0.877573, 0.877773, 0.877969, 0.878164, 0.878355, 0.878544, 0.87873, 0.878914, 0.879095, 0.879274, 0.879451, 0.879625, 0.879797, 0.879967, 0.880135, 0.8803, 0.880464, 0.880625, 0.880785, 0.880942, 0.881098, 0.881251, 0.881403, 0.881553, 0.881701, 0.881847, 0.881992, 0.882134, 0.882276, 0.882415, 0.882553, 0.882689, 0.882824, 0.882957, 0.883089, 0.883219, 0.883348, 0.883475, 0.883601, 0.883725, 0.883848, 0.88397, 0.884091, 0.88421, 0.884328, 0.884444, 0.88456, 0.884674, 0.884787, 0.884899, 0.885009, 0.885119, 0.885227, 0.885334, 0.88544, 0.885546, 0.88565, 0.885752, 0.885854, 0.885955, 0.886055, 0.886154, 0.886252, 0.886349, 
89, 0.333406, 0.407507, 0.46274, 0.506067, 0.541231, 0.570486, 0.595286, 0.616624, 0.635206, 0.65155, 0.666048, 0.679001, 0.690646, 0.701174, 0.710738, 0.719465, 0.727461, 0.734812, 0.741594, 0.747869, 0.753693, 0.759111, 0.764164, 0.768887, 0.773312, 0.777465, 0.781371, 0.785051, 0.788524, 0.791806, 0.794912, 0.797857, 0.800652, 0.803309, 0.805837, 0.808246, 0.810543, 0.812737, 0.814833, 0.816839, 0.818759, 0.8206, 0.822366, 0.824061, 0.82569, 0.827256, 0.828763, 0.830215, 0.831614, 0.832962, 0.834264, 0.83552, 0.836734, 0.837907, 0.839042, 0.84014, 0.841203, 0.842233, 0.843231, 0.844198, 0.845137, 0.846048, 0.846933, 0.847792, 0.848627, 0.849438, 0.850228, 0.850995, 0.851743, 0.85247, 0.853179, 0.853869, 0.854542, 0.855198, 0.855838, 0.856462, 0.85707, 0.857665, 0.858245, 0.858812, 0.859365, 0.859906, 0.860435, 0.860952, 0.861458, 0.861952, 0.862436, 0.862909, 0.863373, 0.863827, 0.864271, 0.864706, 0.865132, 0.86555, 0.86596, 0.866361, 0.866755, 0.867141, 0.867519, 0.867891, 0.868255, 0.868613, 0.868964, 0.869309, 0.869647, 0.86998, 0.870306, 0.870627, 0.870942, 0.871251, 0.871556, 0.871855, 0.872149, 0.872438, 0.872722, 0.873002, 0.873277, 0.873548, 0.873814, 0.874076, 0.874334, 0.874587, 0.874837, 0.875083, 0.875326, 0.875564, 0.875799, 0.87603, 0.876258, 0.876483, 0.876704, 0.876922, 0.877137, 0.877349, 0.877558, 0.877764, 0.877967, 0.878167, 0.878364, 0.878559, 0.878751, 0.87894, 0.879127, 0.879312, 0.879493, 0.879673, 0.87985, 0.880025, 0.880197, 0.880368, 0.880536, 0.880702, 0.880866, 0.881028, 0.881187, 0.881345, 0.881501, 0.881655, 0.881807, 0.881957, 0.882106, 0.882253, 0.882398, 0.882541, 0.882682, 0.882822, 0.88296, 0.883097, 0.883232, 0.883366, 0.883498, 0.883628, 0.883758, 0.883885, 0.884011, 0.884136, 0.88426, 0.884382, 0.884503, 0.884622, 0.88474, 0.884857, 0.884973, 0.885087, 0.885201, 0.885313, 0.885424, 0.885534, 0.885642, 0.88575, 0.885856, 0.885962, 0.886066, 0.886169, 0.886271, 0.886373, 0.886473, 0.886572, 0.88667, 0.886767, 
90, 0.333408, 0.407516, 0.462756, 0.506091, 0.541265, 0.570529, 0.595339, 0.616687, 0.63528, 0.651635, 0.666143, 0.679106, 0.690762, 0.7013, 0.710875, 0.719612, 0.727618, 0.734979, 0.741771, 0.748055, 0.753888, 0.759315, 0.764377, 0.769109, 0.773542, 0.777703, 0.781616, 0.785303, 0.788783, 0.792072, 0.795185, 0.798136, 0.800938, 0.8036, 0.806134, 0.808548, 0.810851, 0.813049, 0.815151, 0.817161, 0.819086, 0.820932, 0.822702, 0.824401, 0.826034, 0.827605, 0.829116, 0.830571, 0.831973, 0.833325, 0.83463, 0.83589, 0.837107, 0.838283, 0.839421, 0.840522, 0.841588, 0.84262, 0.843621, 0.844591, 0.845533, 0.846446, 0.847333, 0.848195, 0.849032, 0.849846, 0.850637, 0.851407, 0.852157, 0.852886, 0.853597, 0.854289, 0.854964, 0.855622, 0.856263, 0.856889, 0.8575, 0.858096, 0.858678, 0.859246, 0.859801, 0.860344, 0.860874, 0.861392, 0.861899, 0.862395, 0.862881, 0.863355, 0.86382, 0.864275, 0.864721, 0.865157, 0.865585, 0.866004, 0.866415, 0.866817, 0.867212, 0.867599, 0.867979, 0.868352, 0.868717, 0.869076, 0.869428, 0.869774, 0.870113, 0.870446, 0.870774, 0.871096, 0.871412, 0.871722, 0.872027, 0.872327, 0.872622, 0.872912, 0.873197, 0.873478, 0.873754, 0.874025, 0.874292, 0.874555, 0.874814, 0.875068, 0.875319, 0.875566, 0.875809, 0.876048, 0.876284, 0.876516, 0.876744, 0.87697, 0.877192, 0.87741, 0.877626, 0.877839, 0.878048, 0.878255, 0.878458, 0.878659, 0.878857, 0.879052, 0.879245, 0.879435, 0.879622, 0.879807, 0.879989, 0.880169, 0.880347, 0.880522, 0.880696, 0.880866, 0.881035, 0.881202, 0.881366, 0.881528, 0.881689, 0.881847, 0.882003, 0.882158, 0.88231, 0.882461, 0.88261, 0.882757, 0.882903, 0.883046, 0.883188, 0.883329, 0.883467, 0.883604, 0.88374, 0.883874, 0.884006, 0.884137, 0.884267, 0.884395, 0.884522, 0.884647, 0.884771, 0.884893, 0.885014, 0.885134, 0.885253, 0.88537, 0.885486, 0.885601, 0.885715, 0.885827, 0.885938, 0.886048, 0.886157, 0.886265, 0.886372, 0.886478, 0.886582, 0.886686, 0.886789, 0.88689, 0.886991, 0.88709, 0.887189, 0.887286, 
91, 0.333392, 0.407511, 0.46276, 0.506103, 0.541284, 0.570556, 0.595373, 0.616729, 0.635329, 0.651691, 0.666207, 0.679178, 0.690842, 0.701387, 0.71097, 0.719715, 0.727728, 0.735097, 0.741895, 0.748187, 0.754027, 0.75946, 0.764529, 0.769267, 0.773706, 0.777873, 0.781792, 0.785485, 0.78897, 0.792264, 0.795382, 0.798339, 0.801145, 0.803812, 0.80635, 0.808769, 0.811075, 0.813278, 0.815383, 0.817397, 0.819326, 0.821175, 0.822949, 0.824652, 0.826288, 0.827861, 0.829375, 0.830833, 0.832239, 0.833594, 0.834901, 0.836163, 0.837383, 0.838562, 0.839702, 0.840805, 0.841874, 0.842908, 0.843911, 0.844884, 0.845827, 0.846743, 0.847632, 0.848495, 0.849334, 0.85015, 0.850943, 0.851715, 0.852466, 0.853198, 0.85391, 0.854604, 0.85528, 0.85594, 0.856583, 0.85721, 0.857822, 0.858419, 0.859003, 0.859572, 0.860129, 0.860673, 0.861204, 0.861724, 0.862232, 0.86273, 0.863216, 0.863692, 0.864158, 0.864614, 0.865061, 0.865499, 0.865927, 0.866347, 0.866759, 0.867163, 0.867559, 0.867947, 0.868327, 0.868701, 0.869067, 0.869427, 0.86978, 0.870127, 0.870467, 0.870801, 0.871129, 0.871452, 0.871769, 0.87208, 0.872386, 0.872687, 0.872983, 0.873273, 0.873559, 0.87384, 0.874117, 0.874389, 0.874657, 0.874921, 0.87518, 0.875435, 0.875686, 0.875934, 0.876177, 0.876417, 0.876654, 0.876886, 0.877116, 0.877341, 0.877564, 0.877783, 0.878, 0.878213, 0.878423, 0.87863, 0.878834, 0.879035, 0.879234, 0.879429, 0.879623, 0.879813, 0.880001, 0.880186, 0.880369, 0.88055, 0.880728, 0.880904, 0.881077, 0.881249, 0.881418, 0.881585, 0.88175, 0.881912, 0.882073, 0.882232, 0.882389, 0.882544, 0.882697, 0.882848, 0.882997, 0.883145, 0.88329, 0.883434, 0.883577, 0.883718, 0.883857, 0.883994, 0.88413, 0.884264, 0.884397, 0.884528, 0.884658, 0.884787, 0.884914, 0.885039, 0.885164, 0.885286, 0.885408, 0.885528, 0.885647, 0.885765, 0.885881, 0.885996, 0.88611, 0.886223, 0.886334, 0.886445, 0.886554, 0.886662, 0.886769, 0.886875, 0.88698, 0.887084, 0.887187, 0.887289, 0.88739, 0.887489, 0.887588, 0.887686, 
92, 0.333385, 0.407513, 0.462767, 0.506113, 0.541298, 0.570572, 0.595392, 0.616751, 0.635355, 0.651721, 0.666242, 0.679218, 0.690887, 0.701439, 0.711027, 0.719779, 0.727798, 0.735174, 0.741979, 0.748278, 0.754124, 0.759564, 0.764638, 0.769383, 0.773828, 0.778001, 0.781927, 0.785625, 0.789115, 0.792415, 0.795538, 0.798499, 0.80131, 0.803982, 0.806525, 0.808948, 0.811259, 0.813466, 0.815575, 0.817593, 0.819525, 0.821378, 0.823155, 0.824861, 0.826501, 0.828077, 0.829595, 0.831056, 0.832464, 0.833822, 0.835132, 0.836397, 0.837619, 0.8388, 0.839943, 0.841049, 0.842119, 0.843157, 0.844162, 0.845136, 0.846082, 0.846999, 0.84789, 0.848756, 0.849597, 0.850414, 0.851209, 0.851983, 0.852736, 0.853469, 0.854183, 0.854878, 0.855556, 0.856217, 0.856861, 0.85749, 0.858104, 0.858702, 0.859287, 0.859858, 0.860416, 0.860961, 0.861494, 0.862015, 0.862524, 0.863023, 0.86351, 0.863987, 0.864454, 0.864912, 0.86536, 0.865798, 0.866228, 0.866649, 0.867062, 0.867466, 0.867863, 0.868252, 0.868634, 0.869008, 0.869376, 0.869736, 0.87009, 0.870437, 0.870779, 0.871114, 0.871443, 0.871766, 0.872083, 0.872396, 0.872702, 0.873004, 0.8733, 0.873592, 0.873878, 0.87416, 0.874438, 0.87471, 0.874979, 0.875243, 0.875503, 0.875759, 0.876011, 0.876259, 0.876503, 0.876744, 0.87698, 0.877214, 0.877444, 0.87767, 0.877893, 0.878113, 0.87833, 0.878543, 0.878754, 0.878961, 0.879166, 0.879368, 0.879567, 0.879763, 0.879957, 0.880148, 0.880336, 0.880522, 0.880705, 0.880886, 0.881065, 0.881241, 0.881415, 0.881587, 0.881756, 0.881924, 0.882089, 0.882252, 0.882414, 0.882573, 0.88273, 0.882885, 0.883039, 0.88319, 0.88334, 0.883488, 0.883634, 0.883778, 0.883921, 0.884062, 0.884202, 0.884339, 0.884476, 0.88461, 0.884744, 0.884875, 0.885005, 0.885134, 0.885261, 0.885387, 0.885512, 0.885635, 0.885757, 0.885877, 0.885997, 0.886115, 0.886231, 0.886347, 0.886461, 0.886574, 0.886686, 0.886797, 0.886906, 0.887015, 0.887122, 0.887228, 0.887333, 0.887438, 0.887541, 0.887643, 0.887744, 0.887844, 0.887943, 0.888041, 
93, 0.333381, 0.407517, 0.46278, 0.506133, 0.541325, 0.570607, 0.595435, 0.616802, 0.635413, 0.651787, 0.666316, 0.679299, 0.690976, 0.701535, 0.711131, 0.71989, 0.727917, 0.735299, 0.742111, 0.748417, 0.754269, 0.759716, 0.764797, 0.769548, 0.773999, 0.778178, 0.782108, 0.785812, 0.789308, 0.792613, 0.795741, 0.798707, 0.801523, 0.804199, 0.806747, 0.809174, 0.811489, 0.8137, 0.815813, 0.817835, 0.819771, 0.821627, 0.823408, 0.825118, 0.82676, 0.82834, 0.829861, 0.831325, 0.832736, 0.834097, 0.83541, 0.836677, 0.837902, 0.839086, 0.840231, 0.84134, 0.842413, 0.843452, 0.844459, 0.845436, 0.846384, 0.847304, 0.848197, 0.849064, 0.849907, 0.850727, 0.851524, 0.852299, 0.853054, 0.853788, 0.854504, 0.855201, 0.855881, 0.856543, 0.857189, 0.857819, 0.858434, 0.859035, 0.859621, 0.860193, 0.860753, 0.861299, 0.861833, 0.862356, 0.862866, 0.863366, 0.863855, 0.864333, 0.864801, 0.86526, 0.865709, 0.866149, 0.866579, 0.867002, 0.867415, 0.867821, 0.868219, 0.868609, 0.868992, 0.869367, 0.869735, 0.870097, 0.870451, 0.8708, 0.871142, 0.871478, 0.871808, 0.872132, 0.87245, 0.872763, 0.873071, 0.873373, 0.87367, 0.873962, 0.87425, 0.874533, 0.874811, 0.875084, 0.875353, 0.875618, 0.875879, 0.876135, 0.876388, 0.876637, 0.876882, 0.877123, 0.87736, 0.877594, 0.877825, 0.878052, 0.878275, 0.878496, 0.878713, 0.878927, 0.879139, 0.879347, 0.879552, 0.879754, 0.879954, 0.880151, 0.880345, 0.880536, 0.880725, 0.880912, 0.881095, 0.881277, 0.881456, 0.881633, 0.881807, 0.881979, 0.882149, 0.882317, 0.882483, 0.882647, 0.882808, 0.882968, 0.883125, 0.883281, 0.883435, 0.883587, 0.883737, 0.883885, 0.884032, 0.884177, 0.88432, 0.884461, 0.884601, 0.884739, 0.884876, 0.885011, 0.885145, 0.885277, 0.885407, 0.885536, 0.885664, 0.88579, 0.885915, 0.886039, 0.886161, 0.886282, 0.886401, 0.88652, 0.886637, 0.886752, 0.886867, 0.88698, 0.887092, 0.887203, 0.887313, 0.887422, 0.88753, 0.887636, 0.887742, 0.887846, 0.88795, 0.888052, 0.888153, 0.888254, 0.888353, 0.888451, 
94, 0.333401, 0.407547, 0.462818, 0.50618, 0.541379, 0.570669, 0.595505, 0.61688, 0.635499, 0.651882, 0.666418, 0.67941, 0.691095, 0.701662, 0.711266, 0.720033, 0.728067, 0.735457, 0.742277, 0.748589, 0.754449, 0.759903, 0.76499, 0.769747, 0.774205, 0.77839, 0.782327, 0.786036, 0.789538, 0.792847, 0.795981, 0.798952, 0.801773, 0.804454, 0.807006, 0.809437, 0.811757, 0.813972, 0.816089, 0.818115, 0.820055, 0.821914, 0.823698, 0.825411, 0.827058, 0.828641, 0.830164, 0.831631, 0.833045, 0.834409, 0.835724, 0.836995, 0.838222, 0.839409, 0.840556, 0.841667, 0.842742, 0.843784, 0.844793, 0.845772, 0.846722, 0.847644, 0.848539, 0.849408, 0.850253, 0.851074, 0.851873, 0.85265, 0.853407, 0.854143, 0.85486, 0.855559, 0.85624, 0.856904, 0.857552, 0.858183, 0.8588, 0.859402, 0.859989, 0.860563, 0.861123, 0.861671, 0.862207, 0.86273, 0.863242, 0.863743, 0.864233, 0.864712, 0.865182, 0.865641, 0.866091, 0.866532, 0.866964, 0.867387, 0.867802, 0.868209, 0.868607, 0.868998, 0.869382, 0.869758, 0.870127, 0.87049, 0.870845, 0.871195, 0.871538, 0.871874, 0.872205, 0.87253, 0.872849, 0.873163, 0.873471, 0.873774, 0.874072, 0.874365, 0.874653, 0.874937, 0.875215, 0.87549, 0.875759, 0.876025, 0.876286, 0.876543, 0.876797, 0.877046, 0.877292, 0.877533, 0.877771, 0.878006, 0.878237, 0.878465, 0.878689, 0.87891, 0.879128, 0.879342, 0.879554, 0.879763, 0.879969, 0.880171, 0.880371, 0.880569, 0.880763, 0.880955, 0.881145, 0.881332, 0.881516, 0.881698, 0.881877, 0.882055, 0.88223, 0.882402, 0.882573, 0.882741, 0.882907, 0.883071, 0.883233, 0.883393, 0.883551, 0.883707, 0.883862, 0.884014, 0.884164, 0.884313, 0.88446, 0.884605, 0.884749, 0.884891, 0.885031, 0.885169, 0.885306, 0.885442, 0.885576, 0.885708, 0.885839, 0.885968, 0.886096, 0.886223, 0.886348, 0.886472, 0.886595, 0.886716, 0.886836, 0.886954, 0.887071, 0.887188, 0.887302, 0.887416, 0.887529, 0.88764, 0.88775, 0.887859, 0.887967, 0.888074, 0.88818, 0.888284, 0.888388, 0.888491, 0.888592, 0.888693, 0.888792, 0.888891, 
95, 0.33343, 0.407582, 0.462856, 0.506221, 0.541424, 0.570718, 0.595559, 0.616939, 0.635565, 0.651954, 0.666497, 0.679496, 0.691188, 0.701762, 0.711373, 0.720147, 0.728189, 0.735586, 0.742412, 0.748732, 0.754598, 0.760058, 0.765152, 0.769916, 0.774379, 0.77857, 0.782513, 0.786228, 0.789734, 0.793049, 0.796188, 0.799164, 0.801989, 0.804675, 0.807231, 0.809667, 0.81199, 0.814209, 0.81633, 0.81836, 0.820303, 0.822166, 0.823954, 0.82567, 0.82732, 0.828906, 0.830432, 0.831902, 0.833319, 0.834685, 0.836004, 0.837277, 0.838506, 0.839695, 0.840845, 0.841958, 0.843036, 0.84408, 0.845091, 0.846072, 0.847024, 0.847948, 0.848845, 0.849716, 0.850563, 0.851386, 0.852186, 0.852965, 0.853723, 0.854461, 0.85518, 0.85588, 0.856563, 0.857228, 0.857877, 0.85851, 0.859128, 0.859731, 0.86032, 0.860895, 0.861457, 0.862006, 0.862543, 0.863067, 0.86358, 0.864082, 0.864573, 0.865054, 0.865524, 0.865985, 0.866436, 0.866878, 0.867311, 0.867735, 0.868151, 0.868558, 0.868958, 0.86935, 0.869734, 0.870112, 0.870482, 0.870845, 0.871201, 0.871551, 0.871895, 0.872233, 0.872564, 0.87289, 0.87321, 0.873524, 0.873833, 0.874137, 0.874436, 0.87473, 0.875018, 0.875302, 0.875582, 0.875857, 0.876127, 0.876393, 0.876655, 0.876913, 0.877167, 0.877417, 0.877663, 0.877905, 0.878144, 0.878379, 0.878611, 0.878839, 0.879064, 0.879285, 0.879504, 0.879719, 0.879931, 0.88014, 0.880347, 0.88055, 0.880751, 0.880948, 0.881144, 0.881336, 0.881526, 0.881713, 0.881898, 0.88208, 0.88226, 0.882438, 0.882613, 0.882786, 0.882957, 0.883126, 0.883293, 0.883457, 0.88362, 0.88378, 0.883938, 0.884095, 0.884249, 0.884402, 0.884553, 0.884702, 0.88485, 0.884995, 0.885139, 0.885281, 0.885422, 0.885561, 0.885698, 0.885834, 0.885968, 0.886101, 0.886232, 0.886362, 0.88649, 0.886617, 0.886742, 0.886867, 0.886989, 0.887111, 0.887231, 0.88735, 0.887468, 0.887584, 0.887699, 0.887813, 0.887926, 0.888037, 0.888148, 0.888257, 0.888365, 0.888473, 0.888579, 0.888684, 0.888788, 0.88889, 0.888992, 0.889093, 0.889193, 0.889292, 
96, 0.333396, 0.407551, 0.462829, 0.506197, 0.541405, 0.570704, 0.595551, 0.616939, 0.635572, 0.651969, 0.666521, 0.679528, 0.691229, 0.701812, 0.711432, 0.720214, 0.728264, 0.73567, 0.742505, 0.748832, 0.754706, 0.760174, 0.765275, 0.770046, 0.774516, 0.778714, 0.782663, 0.786384, 0.789897, 0.793218, 0.796362, 0.799344, 0.802174, 0.804865, 0.807426, 0.809867, 0.812195, 0.814418, 0.816543, 0.818577, 0.820525, 0.822392, 0.824183, 0.825903, 0.827556, 0.829145, 0.830675, 0.832148, 0.833568, 0.834937, 0.836259, 0.837534, 0.838767, 0.839959, 0.841111, 0.842227, 0.843307, 0.844353, 0.845367, 0.84635, 0.847304, 0.84823, 0.849129, 0.850003, 0.850851, 0.851676, 0.852479, 0.853259, 0.854019, 0.854759, 0.85548, 0.856182, 0.856866, 0.857533, 0.858183, 0.858818, 0.859437, 0.860042, 0.860632, 0.861209, 0.861772, 0.862322, 0.86286, 0.863386, 0.863901, 0.864404, 0.864896, 0.865378, 0.865849, 0.866311, 0.866763, 0.867206, 0.86764, 0.868066, 0.868483, 0.868891, 0.869292, 0.869685, 0.87007, 0.870448, 0.870819, 0.871183, 0.871541, 0.871892, 0.872236, 0.872575, 0.872907, 0.873234, 0.873554, 0.87387, 0.874179, 0.874484, 0.874783, 0.875078, 0.875367, 0.875652, 0.875932, 0.876208, 0.876479, 0.876746, 0.877009, 0.877267, 0.877522, 0.877772, 0.878019, 0.878262, 0.878501, 0.878737, 0.878969, 0.879198, 0.879423, 0.879646, 0.879865, 0.88008, 0.880293, 0.880503, 0.88071, 0.880914, 0.881115, 0.881313, 0.881509, 0.881701, 0.881892, 0.88208, 0.882265, 0.882448, 0.882628, 0.882806, 0.882982, 0.883156, 0.883327, 0.883496, 0.883663, 0.883828, 0.883991, 0.884152, 0.884311, 0.884468, 0.884623, 0.884776, 0.884927, 0.885077, 0.885224, 0.88537, 0.885515, 0.885657, 0.885798, 0.885937, 0.886075, 0.886211, 0.886346, 0.886479, 0.88661, 0.88674, 0.886869, 0.886996, 0.887122, 0.887247, 0.88737, 0.887492, 0.887612, 0.887731, 0.887849, 0.887966, 0.888081, 0.888196, 0.888309, 0.888421, 0.888531, 0.888641, 0.88875, 0.888857, 0.888963, 0.889068, 0.889173, 0.889276, 0.889378, 0.889479, 0.889579, 0.889678, 
97, 0.333372, 0.407535, 0.462821, 0.506197, 0.541411, 0.570716, 0.595569, 0.616962, 0.635602, 0.652005, 0.666564, 0.679578, 0.691286, 0.701877, 0.711504, 0.720294, 0.728352, 0.735765, 0.742607, 0.748942, 0.754823, 0.760298, 0.765406, 0.770184, 0.774661, 0.778865, 0.78282, 0.786547, 0.790065, 0.793392, 0.796542, 0.799528, 0.802364, 0.80506, 0.807626, 0.810071, 0.812403, 0.814631, 0.816761, 0.818798, 0.82075, 0.822621, 0.824416, 0.826139, 0.827795, 0.829388, 0.830921, 0.832398, 0.833821, 0.835193, 0.836517, 0.837796, 0.839032, 0.840226, 0.841381, 0.842499, 0.843582, 0.84463, 0.845647, 0.846632, 0.847588, 0.848517, 0.849418, 0.850293, 0.851144, 0.851971, 0.852775, 0.853558, 0.854319, 0.855061, 0.855783, 0.856487, 0.857173, 0.857842, 0.858494, 0.85913, 0.859751, 0.860357, 0.860949, 0.861527, 0.862091, 0.862643, 0.863182, 0.86371, 0.864226, 0.86473, 0.865224, 0.865707, 0.866179, 0.866642, 0.867096, 0.86754, 0.867975, 0.868401, 0.868819, 0.869229, 0.869631, 0.870025, 0.870411, 0.87079, 0.871162, 0.871527, 0.871885, 0.872237, 0.872583, 0.872922, 0.873255, 0.873583, 0.873904, 0.87422, 0.874531, 0.874836, 0.875137, 0.875432, 0.875722, 0.876008, 0.876289, 0.876565, 0.876837, 0.877105, 0.877368, 0.877627, 0.877882, 0.878133, 0.878381, 0.878625, 0.878864, 0.879101, 0.879334, 0.879563, 0.879789, 0.880012, 0.880231, 0.880448, 0.880661, 0.880871, 0.881079, 0.881283, 0.881485, 0.881684, 0.88188, 0.882073, 0.882264, 0.882453, 0.882638, 0.882822, 0.883003, 0.883181, 0.883358, 0.883532, 0.883703, 0.883873, 0.88404, 0.884206, 0.884369, 0.88453, 0.88469, 0.884847, 0.885002, 0.885156, 0.885308, 0.885458, 0.885606, 0.885752, 0.885897, 0.88604, 0.886181, 0.886321, 0.886459, 0.886595, 0.88673, 0.886864, 0.886996, 0.887126, 0.887255, 0.887383, 0.887509, 0.887634, 0.887757, 0.887879, 0.888, 0.88812, 0.888238, 0.888355, 0.888471, 0.888585, 0.888699, 0.888811, 0.888922, 0.889032, 0.889141, 0.889248, 0.889355, 0.88946, 0.889565, 0.889668, 0.889771, 0.889872, 0.889973, 0.890072, 
