DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
64, 0.33337, 0.40719, 0.462139, 0.505171, 0.540031, 0.568972, 0.59345, 0.614459, 0.632706, 0.648711, 0.662868, 0.675479, 0.686786, 0.696979, 0.706214, 0.714619, 0.722301, 0.729347, 0.735832, 0.741821, 0.747367, 0.752517, 0.757312, 0.761787, 0.765973, 0.769896, 0.77358, 0.777046, 0.780313, 0.783397, 0.786313, 0.789074, 0.791693, 0.794179, 0.796543, 0.798794, 0.800938, 0.802985, 0.804939, 0.806807, 0.808595, 0.810308, 0.81195, 0.813525, 0.815038, 0.816492, 0.817891, 0.819237, 0.820533, 0.821783, 0.822988, 0.824151, 0.825275, 0.82636, 0.827409, 0.828425, 0.829407, 0.830358, 0.83128, 0.832174, 0.83304, 0.833881, 0.834697, 0.835489, 0.836259, 0.837007, 0.837735, 0.838442, 0.83913, 0.839801, 0.840453, 0.841088, 0.841708, 0.842311, 0.8429, 0.843474, 0.844034, 0.84458, 0.845114, 0.845635, 0.846143, 0.846641, 0.847126, 0.847601, 0.848066, 0.84852, 0.848964, 0.849399, 0.849824, 0.850241, 0.850649, 0.851048, 0.851439, 0.851823, 0.852198, 0.852566, 0.852927, 0.853281, 0.853629, 0.853969, 0.854303, 0.854631, 0.854953, 0.855269, 0.855579, 0.855883, 0.856183, 0.856476, 0.856765, 0.857049, 0.857327, 0.857601, 0.85787, 0.858135, 0.858396, 0.858652, 0.858903, 0.859151, 0.859395, 0.859635, 0.859871, 0.860103, 0.860332, 0.860557, 0.860778, 0.860997, 0.861212, 0.861423, 0.861632, 0.861837, 0.86204, 0.862239, 0.862436, 0.86263, 0.862821, 0.863009, 0.863194, 0.863377, 0.863558, 0.863736, 0.863911, 0.864084, 0.864255, 0.864424, 0.86459, 0.864754, 0.864916, 0.865076, 0.865233, 0.865389, 0.865543, 0.865694, 0.865844, 0.865992, 0.866138, 0.866282, 0.866425, 0.866565, 0.866704, 0.866841, 0.866977, 0.867111, 0.867243, 0.867374, 0.867503, 0.867631, 0.867758, 0.867882, 0.868006, 0.868128, 0.868248, 0.868367, 0.868485, 0.868602, 0.868717, 0.868831, 0.868944, 0.869055, 0.869166, 0.869275, 0.869383, 0.869489, 0.869595, 0.869699, 0.869803, 0.869905, 0.870006, 0.870107, 0.870206, 0.870304, 0.870401, 0.870497, 0.870592, 0.870687, 0.87078, 0.870872, 0.870964, 0.871054, 0.871144, 0.871233, 
65, 0.333324, 0.40716, 0.462125, 0.505174, 0.540054, 0.569014, 0.593512, 0.614542, 0.632809, 0.648835, 0.663012, 0.675644, 0.68697, 0.697183, 0.706437, 0.714861, 0.722561, 0.729625, 0.736127, 0.742132, 0.747695, 0.75286, 0.75767, 0.762159, 0.766358, 0.770294, 0.773991, 0.777469, 0.780748, 0.783843, 0.78677, 0.789541, 0.79217, 0.794666, 0.797039, 0.799298, 0.801452, 0.803506, 0.805468, 0.807344, 0.809139, 0.810859, 0.812508, 0.81409, 0.815609, 0.817069, 0.818474, 0.819825, 0.821128, 0.822383, 0.823593, 0.824761, 0.82589, 0.82698, 0.828034, 0.829053, 0.83004, 0.830996, 0.831922, 0.832819, 0.833689, 0.834534, 0.835353, 0.836149, 0.836923, 0.837674, 0.838405, 0.839115, 0.839807, 0.84048, 0.841135, 0.841774, 0.842396, 0.843002, 0.843593, 0.84417, 0.844733, 0.845282, 0.845818, 0.846341, 0.846852, 0.847351, 0.847839, 0.848317, 0.848783, 0.849239, 0.849686, 0.850122, 0.85055, 0.850968, 0.851378, 0.851779, 0.852172, 0.852557, 0.852935, 0.853305, 0.853667, 0.854023, 0.854372, 0.854714, 0.855049, 0.855379, 0.855702, 0.856019, 0.856331, 0.856637, 0.856938, 0.857233, 0.857523, 0.857808, 0.858088, 0.858363, 0.858633, 0.858899, 0.859161, 0.859418, 0.859671, 0.85992, 0.860165, 0.860406, 0.860643, 0.860876, 0.861106, 0.861332, 0.861555, 0.861774, 0.86199, 0.862203, 0.862412, 0.862619, 0.862822, 0.863023, 0.86322, 0.863415, 0.863607, 0.863796, 0.863982, 0.864166, 0.864347, 0.864526, 0.864703, 0.864876, 0.865048, 0.865217, 0.865384, 0.865549, 0.865712, 0.865872, 0.866031, 0.866187, 0.866341, 0.866494, 0.866644, 0.866793, 0.86694, 0.867084, 0.867228, 0.867369, 0.867509, 0.867646, 0.867783, 0.867917, 0.86805, 0.868182, 0.868312, 0.86844, 0.868567, 0.868692, 0.868816, 0.868939, 0.86906, 0.86918, 0.869298, 0.869415, 0.869531, 0.869646, 0.869759, 0.869871, 0.869982, 0.870091, 0.8702, 0.870307, 0.870413, 0.870518, 0.870622, 0.870725, 0.870826, 0.870927, 0.871027, 0.871125, 0.871223, 0.871319, 0.871415, 0.87151, 0.871603, 0.871696, 0.871788, 0.871879, 0.871969, 0.872058, 
66, 0.333341, 0.407192, 0.462168, 0.505226, 0.540113, 0.569083, 0.593591, 0.614631, 0.632911, 0.648949, 0.663139, 0.675785, 0.687126, 0.697353, 0.706621, 0.715059, 0.722773, 0.72985, 0.736365, 0.742383, 0.747957, 0.753135, 0.757956, 0.762456, 0.766666, 0.770612, 0.774318, 0.777806, 0.781093, 0.784197, 0.787132, 0.789912, 0.792548, 0.795052, 0.797432, 0.799698, 0.801858, 0.803919, 0.805887, 0.807769, 0.80957, 0.811295, 0.812949, 0.814537, 0.816061, 0.817526, 0.818935, 0.820292, 0.821598, 0.822858, 0.824072, 0.825245, 0.826377, 0.827471, 0.828529, 0.829552, 0.830542, 0.831501, 0.83243, 0.833331, 0.834205, 0.835052, 0.835875, 0.836674, 0.83745, 0.838204, 0.838937, 0.839651, 0.840345, 0.84102, 0.841678, 0.842319, 0.842944, 0.843552, 0.844146, 0.844724, 0.845289, 0.84584, 0.846378, 0.846904, 0.847417, 0.847918, 0.848408, 0.848887, 0.849355, 0.849813, 0.850261, 0.8507, 0.851129, 0.851549, 0.85196, 0.852363, 0.852758, 0.853144, 0.853523, 0.853895, 0.854259, 0.854616, 0.854966, 0.855309, 0.855646, 0.855977, 0.856302, 0.85662, 0.856933, 0.85724, 0.857542, 0.857838, 0.858129, 0.858416, 0.858697, 0.858973, 0.859245, 0.859512, 0.859774, 0.860033, 0.860287, 0.860537, 0.860782, 0.861024, 0.861262, 0.861497, 0.861727, 0.861955, 0.862178, 0.862398, 0.862615, 0.862829, 0.863039, 0.863246, 0.863451, 0.863652, 0.86385, 0.864046, 0.864238, 0.864428, 0.864615, 0.8648, 0.864982, 0.865162, 0.865339, 0.865513, 0.865686, 0.865856, 0.866023, 0.866189, 0.866352, 0.866513, 0.866672, 0.866829, 0.866984, 0.867138, 0.867289, 0.867438, 0.867585, 0.867731, 0.867874, 0.868016, 0.868156, 0.868295, 0.868432, 0.868567, 0.8687, 0.868832, 0.868963, 0.869092, 0.869219, 0.869345, 0.86947, 0.869593, 0.869714, 0.869835, 0.869954, 0.870071, 0.870187, 0.870302, 0.870416, 0.870529, 0.87064, 0.87075, 0.870859, 0.870967, 0.871073, 0.871179, 0.871283, 0.871386, 0.871488, 0.871589, 0.871689, 0.871788, 0.871886, 0.871983, 0.87208, 0.872175, 0.872269, 0.872362, 0.872454, 0.872545, 0.872636, 0.872725, 
67, 0.333288, 0.407158, 0.462154, 0.505233, 0.540141, 0.56913, 0.593658, 0.614718, 0.633018, 0.649076, 0.663287, 0.675952, 0.687312, 0.697558, 0.706846, 0.715302, 0.723032, 0.730126, 0.736658, 0.742691, 0.748281, 0.753472, 0.758307, 0.76282, 0.767042, 0.771, 0.774718, 0.778217, 0.781515, 0.784629, 0.787574, 0.790363, 0.793008, 0.79552, 0.797908, 0.800182, 0.802349, 0.804418, 0.806393, 0.808282, 0.810089, 0.811821, 0.813481, 0.815074, 0.816604, 0.818075, 0.819489, 0.820851, 0.822162, 0.823426, 0.824646, 0.825823, 0.826959, 0.828057, 0.829119, 0.830146, 0.831141, 0.832103, 0.833036, 0.83394, 0.834817, 0.835668, 0.836494, 0.837296, 0.838076, 0.838833, 0.839569, 0.840286, 0.840982, 0.841661, 0.842321, 0.842965, 0.843592, 0.844203, 0.844799, 0.84538, 0.845947, 0.8465, 0.847041, 0.847568, 0.848083, 0.848587, 0.849079, 0.84956, 0.85003, 0.85049, 0.85094, 0.85138, 0.851811, 0.852233, 0.852646, 0.853051, 0.853447, 0.853835, 0.854216, 0.854589, 0.854954, 0.855313, 0.855664, 0.856009, 0.856348, 0.85668, 0.857006, 0.857326, 0.85764, 0.857949, 0.858252, 0.858549, 0.858842, 0.859129, 0.859411, 0.859689, 0.859962, 0.86023, 0.860494, 0.860753, 0.861008, 0.861259, 0.861506, 0.861749, 0.861988, 0.862224, 0.862455, 0.862683, 0.862908, 0.863129, 0.863347, 0.863561, 0.863773, 0.863981, 0.864186, 0.864388, 0.864587, 0.864783, 0.864977, 0.865168, 0.865356, 0.865541, 0.865724, 0.865904, 0.866082, 0.866258, 0.866431, 0.866601, 0.86677, 0.866936, 0.8671, 0.867262, 0.867422, 0.86758, 0.867735, 0.867889, 0.868041, 0.868191, 0.868339, 0.868485, 0.868629, 0.868772, 0.868912, 0.869051, 0.869189, 0.869325, 0.869459, 0.869591, 0.869722, 0.869852, 0.86998, 0.870106, 0.870231, 0.870355, 0.870477, 0.870598, 0.870717, 0.870836, 0.870952, 0.871068, 0.871182, 0.871295, 0.871407, 0.871517, 0.871627, 0.871735, 0.871842, 0.871948, 0.872053, 0.872156, 0.872259, 0.87236, 0.872461, 0.87256, 0.872659, 0.872756, 0.872853, 0.872948, 0.873043, 0.873136, 0.873229, 0.873321, 0.873412, 0.873502, 
68, 0.333366, 0.407257, 0.462267, 0.505358, 0.540279, 0.569282, 0.593826, 0.614902, 0.633218, 0.649294, 0.663522, 0.676205, 0.687582, 0.697845, 0.707149, 0.715621, 0.723367, 0.730476, 0.737022, 0.74307, 0.748672, 0.753877, 0.758724, 0.763249, 0.767482, 0.771451, 0.77518, 0.778688, 0.781996, 0.785119, 0.788073, 0.79087, 0.793523, 0.796043, 0.798439, 0.800721, 0.802895, 0.80497, 0.806952, 0.808847, 0.81066, 0.812398, 0.814064, 0.815662, 0.817198, 0.818673, 0.820093, 0.821459, 0.822775, 0.824044, 0.825268, 0.826449, 0.82759, 0.828692, 0.829758, 0.830788, 0.831786, 0.832753, 0.833689, 0.834597, 0.835477, 0.836331, 0.83716, 0.837965, 0.838747, 0.839508, 0.840247, 0.840966, 0.841666, 0.842347, 0.84301, 0.843656, 0.844285, 0.844899, 0.845497, 0.84608, 0.846649, 0.847205, 0.847747, 0.848277, 0.848794, 0.8493, 0.849794, 0.850277, 0.850749, 0.851211, 0.851662, 0.852104, 0.852537, 0.85296, 0.853375, 0.853781, 0.854179, 0.854569, 0.854951, 0.855326, 0.855693, 0.856053, 0.856406, 0.856752, 0.857092, 0.857426, 0.857753, 0.858074, 0.85839, 0.858699, 0.859004, 0.859303, 0.859596, 0.859885, 0.860168, 0.860447, 0.860721, 0.86099, 0.861255, 0.861515, 0.861772, 0.862024, 0.862272, 0.862516, 0.862756, 0.862992, 0.863225, 0.863454, 0.863679, 0.863901, 0.86412, 0.864336, 0.864548, 0.864757, 0.864963, 0.865166, 0.865366, 0.865563, 0.865757, 0.865949, 0.866138, 0.866324, 0.866507, 0.866688, 0.866867, 0.867043, 0.867217, 0.867388, 0.867558, 0.867725, 0.867889, 0.868052, 0.868212, 0.868371, 0.868527, 0.868681, 0.868834, 0.868984, 0.869133, 0.86928, 0.869425, 0.869568, 0.869709, 0.869849, 0.869987, 0.870123, 0.870258, 0.870391, 0.870523, 0.870653, 0.870781, 0.870908, 0.871034, 0.871158, 0.871281, 0.871402, 0.871522, 0.871641, 0.871758, 0.871874, 0.871989, 0.872102, 0.872214, 0.872325, 0.872435, 0.872544, 0.872651, 0.872758, 0.872863, 0.872967, 0.87307, 0.873172, 0.873273, 0.873373, 0.873472, 0.87357, 0.873667, 0.873763, 0.873858, 0.873952, 0.874045, 0.874137, 0.874228, 0.874318, 
69, 0.333319, 0.407229, 0.462259, 0.505372, 0.540315, 0.569341, 0.593907, 0.615006, 0.633344, 0.649442, 0.663691, 0.676395, 0.687793, 0.698076, 0.707399, 0.715889, 0.723653, 0.73078, 0.737342, 0.743405, 0.749023, 0.754242, 0.759103, 0.763641, 0.767888, 0.771869, 0.775609, 0.779128, 0.782447, 0.78558, 0.788544, 0.791351, 0.794013, 0.796542, 0.798946, 0.801236, 0.803418, 0.8055, 0.807489, 0.809391, 0.811211, 0.812955, 0.814627, 0.816232, 0.817773, 0.819255, 0.820679, 0.822051, 0.823372, 0.824646, 0.825875, 0.82706, 0.828206, 0.829312, 0.830382, 0.831417, 0.832419, 0.833389, 0.834329, 0.835241, 0.836125, 0.836982, 0.837815, 0.838623, 0.839408, 0.840172, 0.840914, 0.841636, 0.842338, 0.843022, 0.843688, 0.844337, 0.844969, 0.845585, 0.846186, 0.846771, 0.847343, 0.847901, 0.848446, 0.848977, 0.849497, 0.850004, 0.8505, 0.850985, 0.851459, 0.851923, 0.852377, 0.852821, 0.853255, 0.85368, 0.854097, 0.854505, 0.854904, 0.855296, 0.85568, 0.856056, 0.856424, 0.856786, 0.85714, 0.857488, 0.85783, 0.858164, 0.858493, 0.858816, 0.859133, 0.859444, 0.859749, 0.860049, 0.860344, 0.860634, 0.860919, 0.861199, 0.861474, 0.861744, 0.86201, 0.862272, 0.862529, 0.862782, 0.863031, 0.863276, 0.863517, 0.863755, 0.863988, 0.864218, 0.864445, 0.864668, 0.864888, 0.865104, 0.865317, 0.865527, 0.865734, 0.865938, 0.866138, 0.866336, 0.866532, 0.866724, 0.866914, 0.867101, 0.867285, 0.867467, 0.867646, 0.867823, 0.867998, 0.86817, 0.86834, 0.868507, 0.868673, 0.868836, 0.868997, 0.869156, 0.869313, 0.869468, 0.869622, 0.869773, 0.869922, 0.870069, 0.870215, 0.870359, 0.870501, 0.870641, 0.87078, 0.870917, 0.871052, 0.871186, 0.871318, 0.871448, 0.871577, 0.871705, 0.871831, 0.871956, 0.872079, 0.872201, 0.872321, 0.87244, 0.872558, 0.872675, 0.87279, 0.872904, 0.873017, 0.873128, 0.873239, 0.873348, 0.873456, 0.873562, 0.873668, 0.873773, 0.873876, 0.873979, 0.87408, 0.87418, 0.87428, 0.874378, 0.874475, 0.874572, 0.874667, 0.874761, 0.874855, 0.874947, 0.875039, 0.87513, 
70, 0.33332, 0.407244, 0.462282, 0.505402, 0.540354, 0.569389, 0.593966, 0.615077, 0.633429, 0.649541, 0.663804, 0.676523, 0.687936, 0.698233, 0.707571, 0.716076, 0.723854, 0.730993, 0.737569, 0.743645, 0.749275, 0.754506, 0.759379, 0.763928, 0.768185, 0.772176, 0.775926, 0.779455, 0.782783, 0.785925, 0.788897, 0.791712, 0.794383, 0.796919, 0.79933, 0.801627, 0.803816, 0.805904, 0.8079, 0.809808, 0.811634, 0.813383, 0.815061, 0.816671, 0.818217, 0.819703, 0.821133, 0.822509, 0.823835, 0.825113, 0.826346, 0.827536, 0.828685, 0.829795, 0.830869, 0.831908, 0.832913, 0.833887, 0.83483, 0.835745, 0.836632, 0.837492, 0.838328, 0.839139, 0.839927, 0.840693, 0.841438, 0.842163, 0.842868, 0.843554, 0.844223, 0.844874, 0.845508, 0.846126, 0.846729, 0.847317, 0.847891, 0.848451, 0.848998, 0.849532, 0.850053, 0.850562, 0.85106, 0.851547, 0.852023, 0.852488, 0.852944, 0.853389, 0.853826, 0.854252, 0.854671, 0.85508, 0.855481, 0.855874, 0.856259, 0.856637, 0.857007, 0.85737, 0.857726, 0.858075, 0.858418, 0.858754, 0.859084, 0.859408, 0.859726, 0.860038, 0.860345, 0.860646, 0.860942, 0.861233, 0.861519, 0.8618, 0.862076, 0.862347, 0.862615, 0.862877, 0.863135, 0.86339, 0.86364, 0.863886, 0.864128, 0.864366, 0.864601, 0.864831, 0.865059, 0.865283, 0.865503, 0.86572, 0.865934, 0.866145, 0.866353, 0.866557, 0.866759, 0.866958, 0.867154, 0.867347, 0.867537, 0.867725, 0.86791, 0.868093, 0.868273, 0.868451, 0.868626, 0.868799, 0.868969, 0.869138, 0.869304, 0.869468, 0.86963, 0.869789, 0.869947, 0.870103, 0.870256, 0.870408, 0.870558, 0.870706, 0.870852, 0.870996, 0.871139, 0.87128, 0.871419, 0.871557, 0.871692, 0.871827, 0.871959, 0.87209, 0.87222, 0.872348, 0.872475, 0.8726, 0.872724, 0.872846, 0.872967, 0.873087, 0.873205, 0.873322, 0.873438, 0.873552, 0.873665, 0.873777, 0.873888, 0.873998, 0.874106, 0.874213, 0.874319, 0.874424, 0.874528, 0.874631, 0.874733, 0.874834, 0.874933, 0.875032, 0.87513, 0.875226, 0.875322, 0.875417, 0.875511, 0.875604, 0.875696, 0.875787, 
71, 0.333266, 0.407205, 0.462263, 0.505404, 0.540376, 0.569432, 0.594028, 0.615158, 0.633529, 0.649658, 0.66394, 0.676676, 0.688105, 0.698419, 0.707772, 0.716293, 0.724086, 0.73124, 0.73783, 0.74392, 0.749563, 0.754806, 0.759691, 0.764252, 0.76852, 0.772522, 0.776282, 0.779822, 0.783159, 0.78631, 0.789291, 0.792115, 0.794793, 0.797337, 0.799757, 0.80206, 0.804257, 0.806352, 0.808354, 0.810269, 0.812101, 0.813856, 0.81554, 0.817155, 0.818707, 0.820198, 0.821633, 0.823014, 0.824345, 0.825628, 0.826865, 0.828059, 0.829212, 0.830327, 0.831404, 0.832447, 0.833456, 0.834434, 0.835381, 0.836299, 0.837189, 0.838053, 0.838891, 0.839706, 0.840497, 0.841266, 0.842014, 0.842741, 0.843449, 0.844138, 0.844809, 0.845463, 0.8461, 0.84672, 0.847326, 0.847916, 0.848492, 0.849054, 0.849603, 0.850139, 0.850662, 0.851174, 0.851674, 0.852163, 0.85264, 0.853108, 0.853565, 0.854012, 0.85445, 0.854879, 0.855299, 0.85571, 0.856112, 0.856507, 0.856894, 0.857273, 0.857644, 0.858009, 0.858366, 0.858717, 0.859061, 0.859398, 0.85973, 0.860055, 0.860374, 0.860688, 0.860996, 0.861298, 0.861596, 0.861888, 0.862175, 0.862457, 0.862734, 0.863007, 0.863275, 0.863539, 0.863798, 0.864053, 0.864304, 0.864551, 0.864794, 0.865034, 0.865269, 0.865501, 0.865729, 0.865954, 0.866176, 0.866394, 0.866609, 0.86682, 0.867029, 0.867234, 0.867437, 0.867636, 0.867833, 0.868027, 0.868218, 0.868407, 0.868593, 0.868776, 0.868957, 0.869135, 0.869311, 0.869485, 0.869656, 0.869825, 0.869992, 0.870157, 0.870319, 0.87048, 0.870638, 0.870794, 0.870949, 0.871101, 0.871251, 0.8714, 0.871547, 0.871692, 0.871835, 0.871976, 0.872116, 0.872254, 0.872391, 0.872526, 0.872659, 0.87279, 0.872921, 0.873049, 0.873176, 0.873302, 0.873426, 0.873549, 0.873671, 0.873791, 0.87391, 0.874027, 0.874143, 0.874258, 0.874372, 0.874484, 0.874596, 0.874706, 0.874814, 0.874922, 0.875029, 0.875134, 0.875239, 0.875342, 0.875444, 0.875545, 0.875645, 0.875744, 0.875843, 0.87594, 0.876036, 0.876131, 0.876225, 0.876319, 0.876411, 0.876503, 
72, 0.333297, 0.407239, 0.462307, 0.50546, 0.540444, 0.569513, 0.594123, 0.615268, 0.633653, 0.649799, 0.664096, 0.676848, 0.688294, 0.698624, 0.707993, 0.716528, 0.724336, 0.731505, 0.738109, 0.744212, 0.749868, 0.755124, 0.760021, 0.764593, 0.768872, 0.772885, 0.776655, 0.780204, 0.783551, 0.786711, 0.789701, 0.792533, 0.795219, 0.797771, 0.800198, 0.802509, 0.804712, 0.806814, 0.808822, 0.810743, 0.812581, 0.814342, 0.816031, 0.817652, 0.819209, 0.820705, 0.822145, 0.823531, 0.824866, 0.826153, 0.827394, 0.828592, 0.82975, 0.830868, 0.83195, 0.832996, 0.834008, 0.834989, 0.83594, 0.836861, 0.837754, 0.838621, 0.839463, 0.84028, 0.841074, 0.841846, 0.842597, 0.843327, 0.844037, 0.844729, 0.845402, 0.846058, 0.846697, 0.84732, 0.847928, 0.84852, 0.849098, 0.849662, 0.850213, 0.850751, 0.851277, 0.85179, 0.852292, 0.852782, 0.853262, 0.853731, 0.85419, 0.854639, 0.855078, 0.855509, 0.85593, 0.856343, 0.856747, 0.857143, 0.857531, 0.857912, 0.858285, 0.85865, 0.859009, 0.859361, 0.859706, 0.860045, 0.860378, 0.860704, 0.861025, 0.86134, 0.861649, 0.861953, 0.862251, 0.862544, 0.862832, 0.863115, 0.863394, 0.863667, 0.863937, 0.864201, 0.864462, 0.864718, 0.86497, 0.865218, 0.865462, 0.865702, 0.865939, 0.866171, 0.8664, 0.866626, 0.866848, 0.867067, 0.867283, 0.867496, 0.867705, 0.867911, 0.868114, 0.868315, 0.868512, 0.868707, 0.868899, 0.869088, 0.869275, 0.869459, 0.869641, 0.86982, 0.869996, 0.870171, 0.870342, 0.870512, 0.87068, 0.870845, 0.871008, 0.871169, 0.871328, 0.871485, 0.87164, 0.871793, 0.871944, 0.872093, 0.87224, 0.872386, 0.87253, 0.872672, 0.872812, 0.872951, 0.873088, 0.873223, 0.873357, 0.873489, 0.873619, 0.873749, 0.873876, 0.874002, 0.874127, 0.874251, 0.874373, 0.874493, 0.874612, 0.87473, 0.874847, 0.874962, 0.875076, 0.875189, 0.875301, 0.875411, 0.875521, 0.875629, 0.875736, 0.875842, 0.875946, 0.87605, 0.876153, 0.876254, 0.876355, 0.876454, 0.876553, 0.87665, 0.876747, 0.876842, 0.876937, 0.877031, 0.877124, 0.877215, 
73, 0.333282, 0.407252, 0.462346, 0.505523, 0.54053, 0.569621, 0.594253, 0.615419, 0.633825, 0.649991, 0.664307, 0.677078, 0.688542, 0.698889, 0.708275, 0.716827, 0.72465, 0.731834, 0.738452, 0.744569, 0.750239, 0.755507, 0.760416, 0.765001, 0.769291, 0.773315, 0.777096, 0.780655, 0.784011, 0.787181, 0.790179, 0.79302, 0.795714, 0.798274, 0.800708, 0.803026, 0.805236, 0.807345, 0.80936, 0.811287, 0.813132, 0.814899, 0.816593, 0.818219, 0.819782, 0.821283, 0.822728, 0.824118, 0.825458, 0.82675, 0.827995, 0.829198, 0.830359, 0.831482, 0.832567, 0.833617, 0.834633, 0.835618, 0.836572, 0.837496, 0.838393, 0.839263, 0.840108, 0.840928, 0.841725, 0.8425, 0.843253, 0.843986, 0.844699, 0.845393, 0.846069, 0.846727, 0.847369, 0.847994, 0.848604, 0.849199, 0.849779, 0.850346, 0.850899, 0.851439, 0.851966, 0.852482, 0.852985, 0.853478, 0.853959, 0.85443, 0.854891, 0.855342, 0.855783, 0.856215, 0.856638, 0.857052, 0.857458, 0.857855, 0.858245, 0.858627, 0.859002, 0.859369, 0.859729, 0.860082, 0.860429, 0.860769, 0.861103, 0.861431, 0.861753, 0.862069, 0.862379, 0.862684, 0.862984, 0.863278, 0.863567, 0.863852, 0.864131, 0.864406, 0.864676, 0.864942, 0.865203, 0.865461, 0.865714, 0.865963, 0.866208, 0.866449, 0.866686, 0.86692, 0.86715, 0.867377, 0.8676, 0.86782, 0.868036, 0.86825, 0.86846, 0.868667, 0.868871, 0.869072, 0.869271, 0.869466, 0.869659, 0.869849, 0.870036, 0.870221, 0.870403, 0.870583, 0.870761, 0.870936, 0.871108, 0.871279, 0.871447, 0.871613, 0.871777, 0.871938, 0.872098, 0.872255, 0.872411, 0.872565, 0.872716, 0.872866, 0.873014, 0.87316, 0.873305, 0.873447, 0.873588, 0.873727, 0.873865, 0.874001, 0.874135, 0.874268, 0.874399, 0.874529, 0.874657, 0.874784, 0.874909, 0.875033, 0.875155, 0.875276, 0.875396, 0.875514, 0.875632, 0.875747, 0.875862, 0.875975, 0.876087, 0.876198, 0.876308, 0.876417, 0.876524, 0.876631, 0.876736, 0.87684, 0.876943, 0.877045, 0.877146, 0.877246, 0.877345, 0.877443, 0.87754, 0.877636, 0.877731, 0.877825, 0.877918, 0.87801, 
74, 0.33324, 0.407222, 0.462326, 0.505515, 0.540535, 0.569639, 0.594283, 0.615462, 0.633881, 0.650059, 0.664388, 0.67717, 0.688645, 0.699004, 0.708401, 0.716964, 0.724798, 0.731992, 0.73862, 0.744746, 0.750425, 0.755703, 0.760621, 0.765214, 0.769512, 0.773544, 0.777332, 0.780899, 0.784262, 0.787439, 0.790444, 0.793291, 0.795992, 0.798557, 0.800998, 0.803321, 0.805537, 0.807651, 0.809671, 0.811603, 0.813452, 0.815223, 0.816922, 0.818553, 0.820119, 0.821625, 0.823073, 0.824468, 0.825811, 0.827106, 0.828356, 0.829561, 0.830726, 0.831852, 0.83294, 0.833993, 0.835012, 0.836, 0.836956, 0.837883, 0.838783, 0.839656, 0.840503, 0.841326, 0.842125, 0.842902, 0.843658, 0.844393, 0.845108, 0.845804, 0.846482, 0.847142, 0.847786, 0.848413, 0.849025, 0.849622, 0.850204, 0.850772, 0.851327, 0.851868, 0.852397, 0.852914, 0.85342, 0.853914, 0.854397, 0.854869, 0.855331, 0.855783, 0.856226, 0.856659, 0.857084, 0.857499, 0.857906, 0.858305, 0.858696, 0.859079, 0.859455, 0.859824, 0.860185, 0.860539, 0.860887, 0.861229, 0.861564, 0.861892, 0.862215, 0.862532, 0.862844, 0.86315, 0.86345, 0.863746, 0.864036, 0.864321, 0.864602, 0.864877, 0.865148, 0.865415, 0.865677, 0.865935, 0.866189, 0.866439, 0.866685, 0.866927, 0.867165, 0.8674, 0.867631, 0.867858, 0.868082, 0.868302, 0.86852, 0.868734, 0.868945, 0.869153, 0.869357, 0.869559, 0.869758, 0.869954, 0.870148, 0.870338, 0.870527, 0.870712, 0.870895, 0.871075, 0.871253, 0.871429, 0.871602, 0.871773, 0.871942, 0.872108, 0.872273, 0.872435, 0.872595, 0.872753, 0.872909, 0.873064, 0.873216, 0.873366, 0.873515, 0.873661, 0.873806, 0.873949, 0.87409, 0.87423, 0.874368, 0.874505, 0.874639, 0.874773, 0.874904, 0.875034, 0.875163, 0.87529, 0.875416, 0.87554, 0.875663, 0.875785, 0.875905, 0.876024, 0.876141, 0.876257, 0.876372, 0.876486, 0.876599, 0.87671, 0.87682, 0.876929, 0.877037, 0.877144, 0.877249, 0.877354, 0.877457, 0.877559, 0.877661, 0.877761, 0.87786, 0.877959, 0.878056, 0.878152, 0.878247, 0.878342, 0.878435, 0.878528, 
